biosample_property_no	biosample_no	property_name	property_value	is_current	date_created	created_by
4de34790-12bf-4c1f-aaf5-36d5e38d0622	NHBE_RA	orderUrl	http://www.lonza.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
584f4db1-8721-4645-8093-fa62fda54af8	NHBE_RA	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
874041ef-62e0-4a4c-840e-16ad2767495c	NHBE_RA	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d69c9b3f-4ff0-4a4f-bff3-dfc27fc5e574	NHBE_RA	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fc954fd0-c12a-4bdf-a3b6-b54e55afa2bf	NHBE_RA	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
774d6ee6-4044-4901-b3ad-9e561a641404	LgIntestine	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm;http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fb360aff-73b0-463d-8a3c-b42e4f7dbd55	LgIntestine	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2ef97479-7de6-4e37-ab26-c3b23b8efd6e	LgIntestine	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5b8e6291-703a-4d01-90d5-45cb237f632d	LgIntestine	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d9e50c10-c4ae-4eda-99fd-29daa601099f	LgIntestine	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7f2ad4e1-657e-481b-9984-202bcddbfe30	HPDE6-E6E7	orderUrl	http://www.uhnresearch.ca/researchers/profile.php?lookup=6118	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d76722ae-932f-4aa5-986a-a555910afb11	HPDE6-E6E7	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3b78e5e6-9b7f-447b-8622-18013f0be88a	HPDE6-E6E7	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c426e6db-5d2c-4774-bd1a-d87a8d1be0a9	HPDE6-E6E7	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8f983615-2f7f-4a2b-8f5f-363dc933b9e1	HPDE6-E6E7	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
26145ab7-3c3f-41f5-938e-706e0ba4df9d	HeLa-S3	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CCL-2.2&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e10429da-eb72-4b45-bbbf-39ad7ca9e71b	HeLa-S3	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4423655f-976b-4feb-96e7-09c46523f81c	HeLa-S3	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bde13a6a-2bcc-4b01-96a9-50c8fc50099f	HeLa-S3	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
23e4d589-f5a3-469a-8c44-8dea9c44bc15	HeLa-S3	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3516030f-fd17-40a1-85ac-045d3c9c67f6	EPC_(CD117-_CD71+_TER119+)	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
be6dbd76-8bec-44ed-a0c9-f1630dea0ed7	EPC_(CD117-_CD71+_TER119+)	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
355499d8-9dd0-40b2-9edb-8c90ea059ec6	EPC_(CD117-_CD71+_TER119+)	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
09ba3731-cd8f-4580-8dfc-09fc849834b7	EPC_(CD117-_CD71+_TER119+)	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d5faba8c-8811-443f-9e1d-177d24a696d3	EPC_(CD117-_CD71+_TER119+)	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
38adcf6c-a03e-4ced-b56f-617c78c40e21	BoneMarrow	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
89f4edb0-3ecb-43e0-8567-a5de0aca6268	BoneMarrow	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e0dce981-2474-46fe-860f-3e470f1fa43e	BoneMarrow	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ac614d2f-c89a-4b5c-9d50-692acbc6ce90	BoneMarrow	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0d38933c-5d67-4a40-8684-0b644afe1653	BoneMarrow	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
49c18b27-9e09-46d5-954d-e0db92ae0424	Pons_OC	orderUrl	http://medschool.umaryland.edu/btbank/tissue_requests.asp	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bb10af3d-20f1-40ae-a0b9-b68abfd59e56	Pons_OC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f139441f-c48c-4a7c-827f-ab1de60bdde9	Pons_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c46c812c-0df4-4b2e-89cf-29286b7bb8c6	Pons_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d550dd1e-6ed7-47af-a59c-7bf20d92c102	Pons_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f35727d5-a42b-4cfa-aeda-34ae2558da6b	Lung_BC	orderUrl	http://www.biochain.com;http://www.biochain.com;http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7eda5e2a-e238-4754-9563-95fe5fbb5c13	Lung_BC	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f33896f7-f241-46a1-915f-ac5b95ebbfa4	Lung_BC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c9ed65ff-e60a-43c8-ac0b-8e876413bd6a	Lung_BC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
75eb5730-75e1-4d54-8c6c-c5b8ac5a93c4	Lung_BC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5ba1fbc7-7554-4c23-8a14-3421011cdd95	UpperLegMuscle	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0431d8c3-445f-45c1-a739-638bdb8d41b2	UpperLegMuscle	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a0443105-c6e2-4c4d-9193-68c7ad43c51c	UpperLegMuscle	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
feec6649-e9f8-4539-a716-a0aefc5a234a	UpperLegMuscle	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fad26f22-15bd-4910-ae97-c29823903a7c	UpperLegMuscle	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dc91fa10-1a95-4fa0-8af8-404afaaeff69	PFSK-1	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CRL-2060&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b1d84dca-9173-4a55-840a-b8a3b4280a7b	PFSK-1	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
61fe6fb0-3f0c-4336-a090-a248a7e8b47e	PFSK-1	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0d4b3233-e5fd-49a5-81c9-0511a59c2d54	PFSK-1	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
65478679-c2c6-4227-924c-e2f4b9725127	PFSK-1	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0a3aca80-07d8-401f-8dd2-cede7344707b	Spleen_OC	orderUrl	http://medschool.umaryland.edu/btbank/tissue_requests.asp	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ad164f09-ae11-4f71-9b2e-b18071f4207f	Spleen_OC	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1a8766f1-f37d-45fe-9cdf-a11c814abf80	Spleen_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5baa3249-4004-460e-80b8-255a61cebf89	Spleen_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fb7912bd-86ba-4e5e-b3ec-50dc5eec807a	Spleen_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1907e32c-e452-48d0-956f-6544ec0cadfa	Adult_CD4_naive	orderUrl	http://138.26.61.118/depts/MEB/SOMResearchFaculty/currentfacultydata.asp?ID=DRDRDR	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d0fbed3a-6a35-4be1-aacd-bc389510e245	Adult_CD4_naive	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a71a4bb8-575d-4842-8d86-bb9bb95e80fc	Adult_CD4_naive	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
95392c0d-65f2-4f50-8ee8-65a95a677f20	Adult_CD4_naive	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d07eb5bd-1a3e-49da-9ce2-1441d80cd733	Adult_CD4_naive	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
710d21af-9d89-4c60-adac-a397d002cea9	BC_Skeletal_Muscle_01-11002	orderUrl	http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
399a6f6b-621d-4470-8d9a-fd2623588378	BC_Skeletal_Muscle_01-11002	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
700ce1f6-ee54-482f-9041-d982a230def8	BC_Skeletal_Muscle_01-11002	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
678d5196-820f-4b55-95a3-009b3f1a06be	BC_Skeletal_Muscle_01-11002	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
930f202f-b340-4946-9646-796812c816d7	BC_Skeletal_Muscle_01-11002	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c1e6c5be-87fb-4e23-b04d-4c5c45a4b05b	HCPEpiC	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=1310	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e21d5edb-ce6a-4bcb-b524-42de5cc76afc	HCPEpiC	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1e4bc127-5a2e-4e64-8ecd-d5f098a35f7e	HCPEpiC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9b2cc68f-5610-48de-a2df-637d247d4db0	HCPEpiC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4b38ac5d-7d90-4ec8-9205-a422d2186b99	HCPEpiC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
72e1a5dd-33ea-4b58-9d6f-04b5bb25967a	GM13976	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM13976&PgId=166	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
63d2f2a4-4a9e-48e7-90a9-3056de0a88a0	GM13976	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ca3c2c0b-0b50-415a-8a30-8f3de61bb4f3	GM13976	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ac40b64a-cbe6-4f5c-8bc5-c6705ed5cc5b	GM13976	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
92575bf3-f567-48e8-a3bf-d9c4d147ba94	GM13976	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
abab898a-60c8-4b6c-a616-fcb781b906f0	BC_Bladder_01-11002	orderUrl	http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2f5c5116-6ca9-4019-b2e4-623cfd00812a	BC_Bladder_01-11002	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
94852b01-2327-4a31-8961-e3a60626ad63	BC_Bladder_01-11002	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
eccc2312-59f6-4e2b-bfd6-472ea191c93f	BC_Bladder_01-11002	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dd356897-2b88-4223-93df-c0307d355e09	BC_Bladder_01-11002	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2131d3fe-bc9c-47d0-b945-ae9a7770d2dd	HA-sp	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=1820	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bef254e2-4c70-48c9-9d8b-e62ad674a2e3	HA-sp	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
78bcd649-42cd-4c50-8a6e-9f4105b3415f	HA-sp	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2b66978a-565c-4e6a-861b-1714d2291b92	HA-sp	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5e0726ff-ffaa-441d-8b9f-8b8f7bfe0570	HA-sp	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
892b21cf-3d89-4101-bab1-7b7eaeb40748	HAoEC_7071706.1	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/endothelial-cells-large-vessels/human-aortic-endothelial-cells-haoec/?sword_list%5B%5D=HAoEC	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c76c44e9-da01-4784-94d6-fc08917785c8	HAoEC_7071706.1	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
05d09056-edb1-4ed5-8fb3-c4a66c76d7f5	HAoEC_7071706.1	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
980b7029-e882-429f-a9b8-1b65fdc2de35	HAoEC_7071706.1	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
aa0f4c01-6bae-42a6-9542-a601214ef51f	HAoEC_7071706.1	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ce50d389-dd83-404f-8a87-c1d1b73ed45f	UCH-1	orderUrl	http://www.chordomafoundation.org/research/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9c38434c-7c1e-422c-b271-943afc466a85	UCH-1	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ae42ba6e-abe6-4444-b0ae-ae5598326dcd	UCH-1	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
105cb483-1a3d-496e-a68c-7c9055a823f0	UCH-1	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9f09d540-f03c-4f53-8c71-27f22df1af34	UCH-1	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
398e0753-a362-442c-b9d2-d11a3d415338	HFF-Myc	orderUrl	http://myprofile.cos.com/torokstorb	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
691ed2d8-531c-46e7-b3ca-d48cbbb75f5e	HFF-Myc	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c17bef04-e683-48bd-872c-a7bef4cb0fcb	HFF-Myc	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b35be889-d0e3-4193-8d3b-4f1ef903d10b	HFF-Myc	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3209cd12-a1af-4a6c-9872-4d6522040439	HFF-Myc	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
70fa4d3e-f70f-441b-b488-d4ab0d58f4e1	AG04450	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=AG04450	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
471750dd-bd34-4b76-bbae-18a878bd1d20	AG04450	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
aa9c61c9-9808-40ec-a62c-17bc0c9664e4	AG04450	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3e9effab-d895-4ff7-8039-8b6a27230064	AG04450	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ef176a73-fcb0-4d7b-a81a-18aaebd31447	AG04450	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b81fc745-8d1b-4310-b1df-aeda5d2afe0f	BC_Brain_H11058N	orderUrl	http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dd98c2e7-0bcd-4f81-9e62-5cd338f650ad	BC_Brain_H11058N	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b730815c-af36-4ea4-8644-c3d155dba8cc	BC_Brain_H11058N	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2c779655-7335-4f8c-804c-75aadf753965	BC_Brain_H11058N	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b97b2acd-db50-4dc6-a301-fd4d431cbbf1	BC_Brain_H11058N	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9f126ac3-ff86-4314-862f-a6aa6d91e763	Megakaryo	orderUrl	http://www.med.upenn.edu/apps/faculty/index.php/g20000320/p14904	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
293f76db-6e0f-43c3-b511-b63261157dbe	Megakaryo	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
696b8305-0b36-4daf-876e-979dcf9e9cc0	Megakaryo	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2cdfbfa3-0944-458a-b47a-07276b0a960a	Megakaryo	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1b1a7042-2916-4dd4-9b3a-e2fbd2e6ca5e	Megakaryo	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8b2392bd-84a5-4779-9eb3-fd7c3100c784	AG10803	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=AG10803	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
468a380c-6582-4ef6-abff-3ba4bf8f6e1b	AG10803	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fb6b0588-e0ba-4ed4-a33a-d5d7f6a2373d	AG10803	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2b88b067-1742-4eec-a53b-5e53439ceafd	AG10803	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3c58be0d-5d53-4bee-a033-6e225f69c49e	AG10803	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3b7e81e0-6802-45be-9990-dd8fde22bc9d	BC_Breast_02-03015	orderUrl	http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a2540db7-6348-4654-9e38-c884febbedc1	BC_Breast_02-03015	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
56d3e65f-671b-4b42-a46f-2d50c29d4757	BC_Breast_02-03015	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
94b49bf7-ff24-4104-b121-4a2378b97003	BC_Breast_02-03015	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4f6434bd-a10e-4f31-ae8d-b9975126601e	BC_Breast_02-03015	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
21317716-b4f5-45fe-9304-cc1cd077367c	NHDF	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/fibroblasts/normal-human-dermal-fibroblasts-nhdf/?sword_list%5B%5D=NHDF	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9e5a00c1-ecfe-4fdd-be6e-2ef04141eee7	NHDF	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6bcef9d4-8317-4f8d-b051-edc782317b24	NHDF	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
26569bf5-2875-42d0-a4fe-2992c746b46a	NHDF	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9b8aeaaa-76b3-4282-baee-077d10fbd3fc	NHDF	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1b891ed1-681b-495c-b389-64a24afc5cdc	8988T	orderUrl	http://www.dsmz.de/human_and_animal_cell_lines/info.php?dsmz_nr=162&term=162&highlight=	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c844abfa-20ba-41cc-bb77-76e42a90ebcc	8988T	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
84d26c73-de9f-4da7-85db-95b8f252fb9d	8988T	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a56b21a2-08e1-4a8e-a311-7a73eed1f785	8988T	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5bcf7615-75d1-4cf8-bc0d-7d8b5dadb3a4	8988T	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c0d94ae2-3def-490c-8a1a-8ec184a8e913	HMVEC-dLy-Neo	orderUrl	http://www.lonza.com/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
77988f9e-844f-40eb-a229-6e2544d7d9f8	HMVEC-dLy-Neo	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
94599d04-999d-4db4-8d7a-6b22b2df641e	HMVEC-dLy-Neo	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
92407af2-bd47-4459-9e50-d4d42ed3ecac	HMVEC-dLy-Neo	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b26bf91f-c3a0-43b1-972e-193249ec1ed4	HMVEC-dLy-Neo	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
265a3462-b068-42b6-80a0-b510b1092348	CD20+_RO01778	orderUrl	http://depts.washington.edu/medgen/faculty/Rajinder_Kaul.shtml	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2f75efd1-38c4-466a-9d63-b3276f9b8cfc	CD20+_RO01778	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ac4b8e6c-0f18-4360-a8cc-1b3f87d78f9d	CD20+_RO01778	age	43	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
50d3e876-4661-4151-8419-bf4d6cf11ade	CD20+_RO01778	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e3237646-6a2a-46da-b3c5-2aef14ca6107	CD20+_RO01778	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
20266446-fbf3-4106-ac35-e582925f2183	GM10248	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM10248&PgId=166	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
11761e55-111d-4944-b014-4785652ebc72	GM10248	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a5491e3f-fba6-4c42-9495-08ef220508d4	GM10248	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1ce30089-e30e-48b6-8e55-46b782b2a474	GM10248	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0d20a46d-0909-425b-a9a7-aecabe479039	GM10248	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7660b2d3-d110-4da4-9158-3a06cc0d1f66	EPC_(CD117+_CD71-_TER119-)	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2939efe1-5692-49f9-9ccc-a9a6c0c65a85	EPC_(CD117+_CD71-_TER119-)	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ec00b5bd-8f23-4021-a1d0-51d151ada2a8	EPC_(CD117+_CD71-_TER119-)	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a72f9cea-6567-45b7-a25c-d632e17964e1	EPC_(CD117+_CD71-_TER119-)	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8d3957ea-197b-4903-b4d9-9c563b07f1dd	EPC_(CD117+_CD71-_TER119-)	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
35a7d7a5-6962-4e6f-ba8d-9f4b9f38773d	TReg	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4871543f-bd53-47d6-8536-2dac3a9475f4	TReg	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
756b4028-510c-4b7f-86ce-c9c72956a133	TReg	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
05399e0a-6870-4eed-9e3b-c9be78c3f112	TReg	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
614d6a78-571e-4221-854a-80d7a778494c	TReg	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
635bc547-2cc5-463d-a214-6592a78c3332	GM18526	orderUrl	http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=GM18526	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5a025f20-b889-4cb2-bc2f-e43887f063c1	GM18526	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5419017a-a54b-4550-8b14-df35b627a935	GM18526	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4236d3ac-a2e1-44fe-a534-3312c89a21f9	GM18526	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
34f0cfca-7b1f-40ab-bdf0-5957dd504a6e	GM18526	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
011a0c35-84f3-4f7a-b0a5-0e3f93c60db7	HEEpiC	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=2720	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8cc8b289-db1c-42e7-831a-5f3dbfc0cbbc	HEEpiC	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ebe7ccbd-3a7a-4407-9583-31d0f2ba8b15	HEEpiC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
521c51b8-f760-412f-b9fd-817b58dd3ab0	HEEpiC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a3314a60-8178-45d9-83a0-bdeb61a852c4	HEEpiC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1fffd55c-8f97-4769-9f41-2427f94159a0	BC_Rectum_N29	orderUrl	http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3eb9aad3-359d-4774-9c37-9c68b9656ab3	BC_Rectum_N29	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
